team,rank,match,redScore,redStdev,redRp,redWinChance,redRpChances,blueScore,blueStdev,blueRp,blueWinChance,blueRpChances
3928,10,68,48.98,92.74,0.94,0.2362,"{0: 0.0035, 1: 0.0007, 2: 0.0, 3: 0.0065, 4: 0.2269, 5: 0.0028, 6: 0.0}",7.95,21.52,0.02,0.0042,"{0: 0.2316, 1: 0.0046, 2: 0.0, 3: 0.0031, 4: 0.0011, 5: 0.0, 6: 0.0}"
3928,10,69,52.49,101.11,0.92,0.2299,"{0: 0.0083, 1: 0.0022, 2: 0.0, 3: 0.0059, 4: 0.216, 5: 0.008, 6: 0.0}",20.02,39.62,0.1,0.0105,"{0: 0.1654, 1: 0.0645, 2: 0.0, 3: 0.0053, 4: 0.0052, 5: 0.0, 6: 0.0}"
3928,10,70,3.73,11.5,0.05,0.0173,"{0: 0.2231, 1: 0.0, 2: 0.0, 3: 0.0169, 4: 0.0003, 5: 0.0001, 6: 0.0}",19.02,39.54,0.74,0.2231,"{0: 0.0172, 1: 0.0001, 2: 0.0, 3: 0.156, 4: 0.0671, 5: 0.0, 6: 0.0}"
3928,10,71,2.5,6.47,0.0,0.0001,"{0: 0.2403, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",81.9,148.3,1.04,0.2403,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.158, 5: 0.0821, 6: 0.0}"
3928,13,52,14.02,41.34,0.14,0.0166,"{0: 0.0294, 1: 0.069, 2: 0.0, 3: 0.0004, 4: 0.0161, 5: 0.0001, 6: 0.0}",21.04,60.04,0.41,0.0984,"{0: 0.0034, 1: 0.0132, 2: 0.0, 3: 0.0003, 4: 0.098, 5: 0.0001, 6: 0.0}"
3928,13,53,17.86,51.23,0.43,0.1059,"{0: 0.0008, 1: 0.0083, 2: 0.0, 3: 0.0018, 4: 0.1038, 5: 0.0003, 6: 0.0}",11.72,36.39,0.09,0.0091,"{0: 0.0504, 1: 0.0555, 2: 0.0, 3: 0.0002, 4: 0.0088, 5: 0.0001, 6: 0.0}"
3928,13,54,2.58,9.46,0.12,0.0412,"{0: 0.0738, 1: 0.0, 2: 0.0, 3: 0.0411, 4: 0.0001, 5: 0.0, 6: 0.0}",3.92,15.58,0.22,0.0738,"{0: 0.0412, 1: 0.0, 2: 0.0, 3: 0.0713, 4: 0.0025, 5: 0.0, 6: 0.0}"
3928,13,55,4.7,16.58,0.01,0.002,"{0: 0.1101, 1: 0.0029, 2: 0.0, 3: 0.0018, 4: 0.0002, 5: 0.0, 6: 0.0}",26.65,79.68,0.46,0.113,"{0: 0.0019, 1: 0.0001, 2: 0.0, 3: 0.003, 4: 0.1031, 5: 0.0069, 6: 0.0}"
3928,13,56,19.42,58.98,0.29,0.0645,"{0: 0.0145, 1: 0.036, 2: 0.0, 3: 0.0007, 4: 0.0626, 5: 0.0012, 6: 0.0}",17.22,51.99,0.25,0.0505,"{0: 0.0153, 1: 0.0492, 2: 0.0, 3: 0.0018, 4: 0.0485, 5: 0.0002, 6: 0.0}"
3928,13,57,1.95,8.26,0.22,0.0733,"{0: 0.0417, 1: 0.0, 2: 0.0, 3: 0.073, 4: 0.0003, 5: 0.0, 6: 0.0}",1.34,4.52,0.13,0.0417,"{0: 0.0733, 1: 0.0, 2: 0.0, 3: 0.0417, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,13,58,20.75,60.85,0.38,0.0884,"{0: 0.0021, 1: 0.0245, 2: 0.0, 3: 0.0024, 4: 0.0851, 5: 0.0009, 6: 0.0}",14.26,48.94,0.15,0.0266,"{0: 0.0402, 1: 0.0482, 2: 0.0, 3: 0.0005, 4: 0.0252, 5: 0.0009, 6: 0.0}"
3928,13,59,1.7,5.6,0.04,0.0142,"{0: 0.1008, 1: 0.0, 2: 0.0, 3: 0.0142, 4: 0.0, 5: 0.0, 6: 0.0}",4.48,14.22,0.3,0.1008,"{0: 0.0142, 1: 0.0, 2: 0.0, 3: 0.1004, 4: 0.0004, 5: 0.0, 6: 0.0}"
3928,13,60,21.43,63.09,0.19,0.0258,"{0: 0.0029, 1: 0.0862, 2: 0.0001, 3: 0.0001, 4: 0.0239, 5: 0.0018, 6: 0.0}",34.79,104.57,0.41,0.0892,"{0: 0.0054, 1: 0.02, 2: 0.0004, 3: 0.0, 4: 0.0563, 5: 0.0329, 6: 0.0}"
3928,13,61,14.41,41.74,0.1,0.0012,"{0: 0.023, 1: 0.0908, 2: 0.0, 3: 0.0, 4: 0.0012, 5: 0.0, 6: 0.0}",32.93,93.39,0.47,0.1138,"{0: 0.0003, 1: 0.0009, 2: 0.0, 3: 0.0, 4: 0.1037, 5: 0.0101, 6: 0.0}"
3928,13,62,4.88,18.13,0.01,0.0,"{0: 0.1091, 1: 0.0059, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",31.84,91.72,0.46,0.115,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0031, 4: 0.1056, 5: 0.0063, 6: 0.0}"
3928,13,63,2.54,9.88,0.14,0.045,"{0: 0.07, 1: 0.0, 2: 0.0, 3: 0.0448, 4: 0.0002, 5: 0.0, 6: 0.0}",3.45,12.56,0.21,0.07,"{0: 0.045, 1: 0.0, 2: 0.0, 3: 0.0696, 4: 0.0004, 5: 0.0, 6: 0.0}"
3928,13,64,8.56,26.85,0.36,0.1098,"{0: 0.0052, 1: 0.0, 2: 0.0, 3: 0.0829, 4: 0.0269, 5: 0.0, 6: 0.0}",1.12,3.95,0.02,0.0052,"{0: 0.1098, 1: 0.0, 2: 0.0, 3: 0.0052, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,13,65,2.11,8.0,0.0,0.0,"{0: 0.115, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",39.59,113.04,0.52,0.115,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0002, 4: 0.0595, 5: 0.0553, 6: 0.0}"
3928,13,66,23.54,69.05,0.12,0.0039,"{0: 0.007, 1: 0.1032, 2: 0.0009, 3: 0.0, 4: 0.0031, 5: 0.0008, 6: 0.0}",44.41,128.21,0.52,0.1111,"{0: 0.0003, 1: 0.0033, 2: 0.0003, 3: 0.0, 4: 0.0441, 5: 0.067, 6: 0.0}"
3928,13,67,27.5,82.19,0.45,0.1149,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0111, 4: 0.1, 5: 0.0038, 6: 0.0}",5.07,15.25,0.0,0.0001,"{0: 0.1141, 1: 0.0008, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,13,68,23.55,68.54,0.46,0.1146,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0038, 4: 0.1092, 5: 0.0016, 6: 0.0}",3.67,14.24,0.0,0.0004,"{0: 0.1135, 1: 0.0011, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,13,69,23.81,72.03,0.42,0.103,"{0: 0.0087, 1: 0.0033, 2: 0.0, 3: 0.0026, 4: 0.0972, 5: 0.0032, 6: 0.0}",10.04,29.96,0.07,0.012,"{0: 0.0738, 1: 0.0292, 2: 0.0, 3: 0.005, 4: 0.007, 5: 0.0, 6: 0.0}"
3928,13,70,1.69,7.96,0.02,0.0071,"{0: 0.1079, 1: 0.0, 2: 0.0, 3: 0.007, 4: 0.0001, 5: 0.0, 6: 0.0}",9.32,29.79,0.36,0.1079,"{0: 0.0071, 1: 0.0, 2: 0.0, 3: 0.074, 4: 0.0339, 5: 0.0, 6: 0.0}"
3928,13,71,1.22,4.6,0.0,0.0,"{0: 0.115, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",39.85,112.21,0.51,0.115,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0694, 5: 0.0456, 6: 0.0}"
3928,14,52,3.99,24.3,0.06,0.0116,"{0: 0.0057, 1: 0.0123, 2: 0.0, 3: 0.0003, 4: 0.0113, 5: 0.0, 6: 0.0}",5.07,30.25,0.08,0.018,"{0: 0.0016, 1: 0.01, 2: 0.0, 3: 0.0, 4: 0.018, 5: 0.0, 6: 0.0}"
3928,14,53,4.66,27.64,0.11,0.0274,"{0: 0.0, 1: 0.0022, 2: 0.0, 3: 0.0004, 4: 0.0268, 5: 0.0002, 6: 0.0}",2.99,18.93,0.02,0.0022,"{0: 0.0142, 1: 0.0132, 2: 0.0, 3: 0.0, 4: 0.0022, 5: 0.0, 6: 0.0}"
3928,14,54,0.71,5.38,0.03,0.0115,"{0: 0.0181, 1: 0.0, 2: 0.0, 3: 0.0115, 4: 0.0, 5: 0.0, 6: 0.0}",1.02,7.96,0.05,0.0181,"{0: 0.0115, 1: 0.0, 2: 0.0, 3: 0.0179, 4: 0.0002, 5: 0.0, 6: 0.0}"
3928,14,55,1.31,9.13,0.0,0.0002,"{0: 0.0282, 1: 0.0012, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}",6.83,41.59,0.12,0.0294,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0014, 4: 0.0263, 5: 0.0017, 6: 0.0}"
3928,14,56,4.54,28.62,0.06,0.0115,"{0: 0.0059, 1: 0.0122, 2: 0.0, 3: 0.0001, 4: 0.0112, 5: 0.0002, 6: 0.0}",4.78,29.16,0.08,0.0181,"{0: 0.001, 1: 0.0105, 2: 0.0, 3: 0.0008, 4: 0.017, 5: 0.0003, 6: 0.0}"
3928,14,57,0.54,4.31,0.06,0.0196,"{0: 0.01, 1: 0.0, 2: 0.0, 3: 0.0196, 4: 0.0, 5: 0.0, 6: 0.0}",0.35,2.33,0.03,0.01,"{0: 0.0196, 1: 0.0, 2: 0.0, 3: 0.01, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,14,58,5.49,32.68,0.1,0.0245,"{0: 0.0003, 1: 0.0048, 2: 0.0, 3: 0.0006, 4: 0.0238, 5: 0.0001, 6: 0.0}",3.73,25.54,0.04,0.0051,"{0: 0.0103, 1: 0.0142, 2: 0.0, 3: 0.0, 4: 0.0047, 5: 0.0004, 6: 0.0}"
3928,14,59,0.42,2.88,0.01,0.0037,"{0: 0.0259, 1: 0.0, 2: 0.0, 3: 0.0037, 4: 0.0, 5: 0.0, 6: 0.0}",1.1,7.1,0.08,0.0259,"{0: 0.0037, 1: 0.0, 2: 0.0, 3: 0.0259, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,14,60,5.98,35.89,0.07,0.0143,"{0: 0.0004, 1: 0.0148, 2: 0.0001, 3: 0.0, 4: 0.0138, 5: 0.0005, 6: 0.0}",7.4,49.19,0.08,0.0153,"{0: 0.0032, 1: 0.0109, 2: 0.0002, 3: 0.0, 4: 0.0091, 5: 0.0062, 6: 0.0}"
3928,14,61,3.71,21.97,0.03,0.0003,"{0: 0.0047, 1: 0.0246, 2: 0.0, 3: 0.0, 4: 0.0003, 5: 0.0, 6: 0.0}",8.41,49.08,0.12,0.0293,"{0: 0.0, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0269, 5: 0.0024, 6: 0.0}"
3928,14,62,1.4,10.66,0.0,0.0001,"{0: 0.0277, 1: 0.0018, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0001, 6: 0.0}",8.05,47.99,0.12,0.0295,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0016, 4: 0.0269, 5: 0.001, 6: 0.0}"
3928,14,63,0.68,5.26,0.03,0.0106,"{0: 0.019, 1: 0.0, 2: 0.0, 3: 0.0106, 4: 0.0, 5: 0.0, 6: 0.0}",0.95,6.83,0.06,0.019,"{0: 0.0106, 1: 0.0, 2: 0.0, 3: 0.0188, 4: 0.0002, 5: 0.0, 6: 0.0}"
3928,14,64,2.17,14.02,0.09,0.028,"{0: 0.0016, 1: 0.0, 2: 0.0, 3: 0.0211, 4: 0.0069, 5: 0.0, 6: 0.0}",0.32,2.16,0.0,0.0016,"{0: 0.028, 1: 0.0, 2: 0.0, 3: 0.0016, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,14,65,0.56,4.2,0.0,0.0,"{0: 0.0296, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",10.34,60.79,0.13,0.0296,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0149, 5: 0.0147, 6: 0.0}"
3928,14,66,6.19,37.43,0.03,0.0009,"{0: 0.0018, 1: 0.0268, 2: 0.0001, 3: 0.0, 4: 0.0006, 5: 0.0003, 6: 0.0}",11.4,67.14,0.13,0.0287,"{0: 0.0, 1: 0.0007, 2: 0.0002, 3: 0.0, 4: 0.0109, 5: 0.0178, 6: 0.0}"
3928,14,67,6.66,41.56,0.11,0.0294,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0044, 4: 0.0241, 5: 0.0009, 6: 0.0}",1.28,7.92,0.0,0.0002,"{0: 0.0293, 1: 0.0001, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,14,68,6.29,37.41,0.12,0.0296,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0005, 4: 0.0285, 5: 0.0006, 6: 0.0}",0.97,7.8,0.0,0.0,"{0: 0.0292, 1: 0.0004, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,14,69,5.88,38.22,0.1,0.0235,"{0: 0.0045, 1: 0.0016, 2: 0.0, 3: 0.0001, 4: 0.0222, 5: 0.0012, 6: 0.0}",2.7,16.59,0.03,0.0061,"{0: 0.0154, 1: 0.0081, 2: 0.0, 3: 0.0028, 4: 0.0033, 5: 0.0, 6: 0.0}"
3928,14,70,0.45,3.71,0.01,0.0019,"{0: 0.0277, 1: 0.0, 2: 0.0, 3: 0.0019, 4: 0.0, 5: 0.0, 6: 0.0}",2.3,14.69,0.09,0.0277,"{0: 0.0019, 1: 0.0, 2: 0.0, 3: 0.0203, 4: 0.0074, 5: 0.0, 6: 0.0}"
3928,14,71,0.32,2.46,0.0,0.0,"{0: 0.0296, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",10.45,60.74,0.13,0.0296,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0158, 5: 0.0138, 6: 0.0}"
3928,8,52,3.8,21.56,0.03,0.0019,"{0: 0.0101, 1: 0.0213, 2: 0.0, 3: 0.0002, 4: 0.0017, 5: 0.0, 6: 0.0}",6.28,34.62,0.13,0.0314,"{0: 0.0007, 1: 0.0012, 2: 0.0, 3: 0.0, 4: 0.0312, 5: 0.0002, 6: 0.0}"
3928,8,53,4.57,26.43,0.1,0.023,"{0: 0.0045, 1: 0.0058, 2: 0.0, 3: 0.0016, 4: 0.0214, 5: 0.0, 6: 0.0}",3.6,21.59,0.05,0.0103,"{0: 0.0134, 1: 0.0096, 2: 0.0, 3: 0.0012, 4: 0.0091, 5: 0.0, 6: 0.0}"
3928,8,54,0.74,5.05,0.03,0.0105,"{0: 0.0228, 1: 0.0, 2: 0.0, 3: 0.0105, 4: 0.0, 5: 0.0, 6: 0.0}",1.2,8.83,0.07,0.0228,"{0: 0.0105, 1: 0.0, 2: 0.0, 3: 0.022, 4: 0.0008, 5: 0.0, 6: 0.0}"
3928,8,55,1.47,9.58,0.0,0.0002,"{0: 0.0322, 1: 0.0009, 2: 0.0, 3: 0.0002, 4: 0.0, 5: 0.0, 6: 0.0}",7.83,44.16,0.13,0.0331,"{0: 0.0002, 1: 0.0, 2: 0.0, 3: 0.0009, 4: 0.0308, 5: 0.0014, 6: 0.0}"
3928,8,56,6.57,36.98,0.13,0.0325,"{0: 0.0003, 1: 0.0005, 2: 0.0, 3: 0.0009, 4: 0.0312, 5: 0.0004, 6: 0.0}",3.68,22.4,0.02,0.0008,"{0: 0.0116, 1: 0.0209, 2: 0.0, 3: 0.0002, 4: 0.0006, 5: 0.0, 6: 0.0}"
3928,8,57,0.56,4.36,0.06,0.0214,"{0: 0.0119, 1: 0.0, 2: 0.0, 3: 0.0214, 4: 0.0, 5: 0.0, 6: 0.0}",0.38,2.46,0.04,0.0119,"{0: 0.0214, 1: 0.0, 2: 0.0, 3: 0.0119, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,8,58,4.77,28.25,0.04,0.0049,"{0: 0.0055, 1: 0.0229, 2: 0.0, 3: 0.0003, 4: 0.0046, 5: 0.0, 6: 0.0}",6.26,36.89,0.12,0.0284,"{0: 0.0023, 1: 0.0026, 2: 0.0, 3: 0.0015, 4: 0.0259, 5: 0.001, 6: 0.0}"
3928,8,59,0.47,2.99,0.01,0.0045,"{0: 0.0288, 1: 0.0, 2: 0.0, 3: 0.0045, 4: 0.0, 5: 0.0, 6: 0.0}",1.25,7.55,0.09,0.0288,"{0: 0.0045, 1: 0.0, 2: 0.0, 3: 0.0286, 4: 0.0002, 5: 0.0, 6: 0.0}"
3928,8,60,5.16,29.6,0.03,0.0003,"{0: 0.0059, 1: 0.0271, 2: 0.0, 3: 0.0, 4: 0.0003, 5: 0.0, 6: 0.0}",10.85,60.46,0.14,0.033,"{0: 0.0001, 1: 0.0002, 2: 0.0, 3: 0.0, 4: 0.0224, 5: 0.0106, 6: 0.0}"
3928,8,61,3.61,20.58,0.02,0.0004,"{0: 0.0158, 1: 0.0171, 2: 0.0, 3: 0.0, 4: 0.0004, 5: 0.0, 6: 0.0}",9.34,51.34,0.13,0.0329,"{0: 0.0001, 1: 0.0003, 2: 0.0, 3: 0.0, 4: 0.0307, 5: 0.0022, 6: 0.0}"
3928,8,62,1.35,9.98,0.0,0.0,"{0: 0.0317, 1: 0.0016, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",12.6,69.54,0.16,0.0333,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0101, 5: 0.0232, 6: 0.0}"
3928,8,63,0.72,5.36,0.04,0.0124,"{0: 0.0209, 1: 0.0, 2: 0.0, 3: 0.0124, 4: 0.0, 5: 0.0, 6: 0.0}",1.07,7.33,0.06,0.0209,"{0: 0.0124, 1: 0.0, 2: 0.0, 3: 0.0207, 4: 0.0002, 5: 0.0, 6: 0.0}"
3928,8,64,2.43,14.86,0.1,0.0314,"{0: 0.0019, 1: 0.0, 2: 0.0, 3: 0.0234, 4: 0.008, 5: 0.0, 6: 0.0}",0.31,2.12,0.01,0.0019,"{0: 0.0314, 1: 0.0, 2: 0.0, 3: 0.0019, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,8,65,0.6,4.52,0.0,0.0003,"{0: 0.033, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}",10.31,57.13,0.14,0.033,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0266, 5: 0.0061, 6: 0.0}"
3928,8,66,7.27,41.9,0.06,0.0094,"{0: 0.0019, 1: 0.0217, 2: 0.0003, 3: 0.0001, 4: 0.0085, 5: 0.0008, 6: 0.0}",11.2,65.94,0.12,0.0239,"{0: 0.0011, 1: 0.0081, 2: 0.0002, 3: 0.0, 4: 0.0097, 5: 0.0142, 6: 0.0}"
3928,8,67,12.5,70.84,0.16,0.0333,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0106, 5: 0.0227, 6: 0.0}",1.44,8.31,0.0,0.0,"{0: 0.0332, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,8,68,6.16,35.91,0.12,0.0317,"{0: 0.0014, 1: 0.0002, 2: 0.0, 3: 0.0024, 4: 0.0291, 5: 0.0002, 6: 0.0}",1.11,8.31,0.01,0.0016,"{0: 0.0309, 1: 0.0008, 2: 0.0, 3: 0.0011, 4: 0.0005, 5: 0.0, 6: 0.0}"
3928,8,69,7.42,42.99,0.13,0.0317,"{0: 0.0013, 1: 0.0003, 2: 0.0, 3: 0.0003, 4: 0.0296, 5: 0.0018, 6: 0.0}",2.86,16.49,0.01,0.0016,"{0: 0.0234, 1: 0.0083, 2: 0.0, 3: 0.0008, 4: 0.0008, 5: 0.0, 6: 0.0}"
3928,8,70,0.48,3.9,0.01,0.0027,"{0: 0.0306, 1: 0.0, 2: 0.0, 3: 0.0027, 4: 0.0, 5: 0.0, 6: 0.0}",2.57,16.49,0.1,0.0306,"{0: 0.0027, 1: 0.0, 2: 0.0, 3: 0.0213, 4: 0.0092, 5: 0.0001, 6: 0.0}"
3928,8,71,0.39,2.76,0.0,0.0001,"{0: 0.0332, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.0, 5: 0.0, 6: 0.0}",11.32,61.92,0.14,0.0332,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0235, 5: 0.0097, 6: 0.0}"
3928,18,52,1.1,11.97,0.01,0.0008,"{0: 0.0032, 1: 0.0057, 2: 0.0, 3: 0.0, 4: 0.0008, 5: 0.0, 6: 0.0}",1.81,18.56,0.04,0.0089,"{0: 0.0, 1: 0.0008, 2: 0.0, 3: 0.0, 4: 0.0089, 5: 0.0, 6: 0.0}"
3928,18,53,1.32,14.09,0.03,0.0063,"{0: 0.0015, 1: 0.0019, 2: 0.0, 3: 0.0003, 4: 0.006, 5: 0.0, 6: 0.0}",1.06,11.84,0.02,0.0034,"{0: 0.004, 1: 0.0023, 2: 0.0, 3: 0.0003, 4: 0.0031, 5: 0.0, 6: 0.0}"
3928,18,54,0.26,3.3,0.01,0.0032,"{0: 0.0065, 1: 0.0, 2: 0.0, 3: 0.0032, 4: 0.0, 5: 0.0, 6: 0.0}",0.33,4.29,0.02,0.0065,"{0: 0.0032, 1: 0.0, 2: 0.0, 3: 0.0064, 4: 0.0001, 5: 0.0, 6: 0.0}"
3928,18,55,0.39,5.02,0.0,0.0004,"{0: 0.009, 1: 0.0003, 2: 0.0, 3: 0.0004, 4: 0.0, 5: 0.0, 6: 0.0}",2.05,22.6,0.04,0.0093,"{0: 0.0004, 1: 0.0, 2: 0.0, 3: 0.0001, 4: 0.009, 5: 0.0002, 6: 0.0}"
3928,18,56,1.61,17.71,0.03,0.0061,"{0: 0.0017, 1: 0.0019, 2: 0.0, 3: 0.0003, 4: 0.0056, 5: 0.0002, 6: 0.0}",1.33,15.32,0.02,0.0036,"{0: 0.0024, 1: 0.0037, 2: 0.0, 3: 0.0002, 4: 0.0033, 5: 0.0001, 6: 0.0}"
3928,18,57,0.17,2.31,0.02,0.0066,"{0: 0.0031, 1: 0.0, 2: 0.0, 3: 0.0066, 4: 0.0, 5: 0.0, 6: 0.0}",0.11,1.31,0.01,0.0031,"{0: 0.0066, 1: 0.0, 2: 0.0, 3: 0.0031, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,18,58,1.69,17.95,0.03,0.0078,"{0: 0.0001, 1: 0.0018, 2: 0.0, 3: 0.0006, 4: 0.0072, 5: 0.0, 6: 0.0}",1.15,14.53,0.01,0.0019,"{0: 0.0035, 1: 0.0043, 2: 0.0, 3: 0.0001, 4: 0.0017, 5: 0.0001, 6: 0.0}"
3928,18,59,0.14,1.69,0.0,0.0016,"{0: 0.0081, 1: 0.0, 2: 0.0, 3: 0.0016, 4: 0.0, 5: 0.0, 6: 0.0}",0.36,4.08,0.02,0.0081,"{0: 0.0016, 1: 0.0, 2: 0.0, 3: 0.0081, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,18,60,1.54,16.46,0.01,0.0001,"{0: 0.0011, 1: 0.0085, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",3.22,33.88,0.04,0.0096,"{0: 0.0001, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.006, 5: 0.0036, 6: 0.0}"
3928,18,61,1.17,12.27,0.01,0.0,"{0: 0.0023, 1: 0.0074, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",2.78,28.46,0.04,0.0097,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0087, 5: 0.001, 6: 0.0}"
3928,18,62,0.39,5.5,0.01,0.0018,"{0: 0.0076, 1: 0.0003, 2: 0.0, 3: 0.0018, 4: 0.0, 5: 0.0, 6: 0.0}",2.38,29.07,0.03,0.0079,"{0: 0.0018, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0061, 5: 0.0018, 6: 0.0}"
3928,18,63,0.21,2.99,0.01,0.0037,"{0: 0.006, 1: 0.0, 2: 0.0, 3: 0.0037, 4: 0.0, 5: 0.0, 6: 0.0}",0.32,3.84,0.02,0.006,"{0: 0.0037, 1: 0.0, 2: 0.0, 3: 0.006, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,18,64,0.73,8.33,0.03,0.009,"{0: 0.0007, 1: 0.0, 2: 0.0, 3: 0.0063, 4: 0.0027, 5: 0.0, 6: 0.0}",0.09,1.14,0.0,0.0007,"{0: 0.009, 1: 0.0, 2: 0.0, 3: 0.0007, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,18,65,0.19,2.62,0.0,0.0,"{0: 0.0097, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",3.08,31.94,0.04,0.0097,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0069, 5: 0.0028, 6: 0.0}"
3928,18,66,2.09,22.49,0.01,0.001,"{0: 0.0006, 1: 0.0079, 2: 0.0002, 3: 0.0, 4: 0.0007, 5: 0.0003, 6: 0.0}",3.78,39.7,0.04,0.0087,"{0: 0.0001, 1: 0.0009, 2: 0.0, 3: 0.0, 4: 0.0028, 5: 0.0059, 6: 0.0}"
3928,18,67,0.02,18.55,0.01,0.0018,"{0: 0.0079, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0017, 5: 0.0001, 6: 0.0}",0.44,4.79,0.02,0.0079,"{0: 0.0018, 1: 0.0, 2: 0.0, 3: 0.0078, 4: 0.0001, 5: 0.0, 6: 0.0}"
3928,18,68,2.02,22.01,0.04,0.0094,"{0: 0.0002, 1: 0.0001, 2: 0.0, 3: 0.0006, 4: 0.0087, 5: 0.0001, 6: 0.0}",0.32,4.71,0.0,0.0003,"{0: 0.0091, 1: 0.0003, 2: 0.0, 3: 0.0002, 4: 0.0001, 5: 0.0, 6: 0.0}"
3928,18,69,2.22,23.57,0.04,0.0094,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0091, 5: 0.0003, 6: 0.0}",0.81,8.86,0.0,0.0003,"{0: 0.0065, 1: 0.0029, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}"
3928,18,70,0.17,2.58,0.0,0.0003,"{0: 0.0094, 1: 0.0, 2: 0.0, 3: 0.0003, 4: 0.0, 5: 0.0, 6: 0.0}",0.85,9.48,0.03,0.0094,"{0: 0.0003, 1: 0.0, 2: 0.0, 3: 0.0059, 4: 0.0035, 5: 0.0, 6: 0.0}"
3928,18,71,0.1,1.39,0.0,0.0,"{0: 0.0097, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0}",3.38,34.58,0.04,0.0097,"{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0058, 5: 0.0039, 6: 0.0}"
3928,15,52,0.23,5.42,0.0,0.0001,"{0: 0.0006, 1: 0.0012, 2: 0.0, 3: 0.0, 4: 0.0001, 5: 0.0, 6: 0.0}",0.35,8.13,0.01,0.0018,"{0: 0.0, 1: 0.0001, 2: 0.0, 3: 0.0, 4: 0.0018, 5: 0.0, 6: 0.0}"
